1390 10 (A N E M U L B J S O)

Acanthiza_apicalis  1000000000
Lichenostomus_melanops	1000000000
Lichmera_alboauricularis	0100000000
Lichmera_argentauris	0101000000
Lichmera_deningeri	0001000000
Lichmera_flavicans	0000010000
Lichmera_incana	0010000000
Lichmera_indistincta	1101010100
Lichmera_limbata	0000010000
Lichmera_lombokia	0000010000
Lichmera_monticola	0001000000
Lichmera_notabilis	0000010000
Lichmera_squamata	0001010000
Macgregoria_pulchra	0100000000
Manorina_flavigula	1000000000
Manorina_melanocephala	1000000000
Manorina_melanophrys	1000000000
Manorina_melanotis	1000000000
Meliarchus_sclateri	0010000000
Melidectes_belfordi	0100000000
Melidectes_foersteri	0100000000
Melidectes_leucostephes	0100000000
Melidectes_ochromelas	0100000000
Melidectes_rufocrissalis	0100000000
Melidectes_torquatus	0100000000
Melilestes_megarhynchus	0101000000
Melionyx_fuscus	0100000000
Melionyx_nouhuysi	0100000000
Melionyx_princeps	0100000000
Meliphaga_albilineata	1000000000
Meliphaga_aruensis	0101000000
Meliphaga_fordiana	1000000000
Meliphaga_lewinii	1000000000
Meliphaga_notata	1000000000
Melipotes_ater	0100000000
Melipotes_carolae	0100000000
Melipotes_fumigatus	0100000000
Melipotes_gymnops	0100000000
Melithreptus_affinis	1000000000
Melithreptus_albogularis	1000000000
Melithreptus_brevirostris	1000000000
Melithreptus_gularis	1000000000
Melithreptus_lunatus	1000000000
Melithreptus_validirostris	1000000000
Microptilotis_albonotatus	0100000000
Microptilotis_analogus	0101000000
Microptilotis_gracilis	0100000000
Microptilotis_imitatrix	1000000000
Microptilotis_mimikae	0100000000
Microptilotis_montanus	0100000000
Microptilotis_orientalis	0100000000
Microptilotis_reticulatus	0000010000
Microptilotis_vicina	0100000000
Myza_celebensis	0000100000
Myza_sarasinorum	0000100000
Myzomela_adolphinae	0100000000
Myzomela_albigula	0100000000
Myzomela_blasii	0001000000
Myzomela_boiei	0001010000
Myzomela_caledonica	0010000000
Myzomela_cardinalis	0010000000
Myzomela_chloroptera	0000100000
Myzomela_cineracea	0010000000
Myzomela_cruentata	0110000000
Myzomela_eichhorni	0010000000
Myzomela_eques	0100000000
Myzomela_erythrocephala	1100000000
Myzomela_erythromelas	0010000000
Myzomela_irianawidodoae	0000010000
Myzomela_kuehni	0000010000
Myzomela_lafargei	0010000000
Myzomela_malaitae	0010000000
Myzomela_melanocephala	0010000000
Myzomela_nigrita	0100000000
Myzomela_obscura	1100000000
Myzomela_pammelaena	0010000000
Myzomela_pulchella	0010000000
Myzomela_rubrotincta	0001000000
Myzomela_sanguinolenta	1000000000
Myzomela_sclateri	0010000000
Myzomela_tristrami	0010000000
Myzomela_vulnerata	0000010000
Myzomela_wakoloensis	0001000000
Nesoptilotis_flavicollis	1000000000
Nesoptilotis_leucotis	1000000000
Oreornis_chrysogenys	0100000000
Philemon_albitorques	0010000000
Philemon_argenticeps	0010000000
Philemon_brassi	0100000000
Philemon_buceroides	1000010000
Philemon_citreogularis	1000010000
Philemon_cockerelli	0010000000
Philemon_corniculatus	1100000000
Philemon_diemenensis	0010000000
Philemon_eichhorni	0010000000
Philemon_fuscicapillus	0001000000
Philemon_inornatus	0000010000
Philemon_kisserensis	0000010000
Philemon_meyeri	0100000000
